"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"28"	"Ì†ΩÌ∏≠ Rest In Peace and see you in my dreams @tholmesmusic #americanidol"	FALSE	4664	NA	2018-04-03 03:13:31	FALSE	NA	"981006757089632256"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	587	FALSE	FALSE	NA	NA
"29"	"Hi Sierra Ì†ΩÌ±ãÌ†ºÌøºÌ†ΩÌ∏ò @tholmesmusic #americanidol"	FALSE	2849	NA	2018-04-03 03:13:04	FALSE	NA	"981006644615069696"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	342	FALSE	FALSE	NA	NA
"30"	"Ì†ΩÌ≤™Ì†ºÌøº @LukeBryanOnline @MichaelJWoodard https://t.co/ZtxXHyx4x1"	FALSE	3341	NA	2018-04-03 03:12:11	FALSE	NA	"981006419334897666"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	378	FALSE	FALSE	NA	NA
"31"	".@MichaelJWoodard @LukeBryanOnline #americanidol https://t.co/XIbgd9Y7us"	FALSE	2890	NA	2018-04-03 03:11:32	FALSE	NA	"981006257065680896"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	373	FALSE	FALSE	NA	NA
"32"	"Whenever I feel any anxiety, I just breathe through my nose and out through my mouth Ì†ΩÌ≤ÜÌ†ºÌøº‚Äç‚ôÄÌ†æÌ¥ó"	FALSE	24306	NA	2018-04-03 03:09:15	FALSE	NA	"981005682139803648"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	4170	FALSE	FALSE	NA	NA
"33"	"Ì†ΩÌ∞£ Spring has SPRUNG! @LaylaSpring Ì†ΩÌ∞£ #americanidol"	FALSE	2931	NA	2018-04-03 03:05:04	FALSE	NA	"981004628312535041"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	387	FALSE	FALSE	NA	NA
"34"	"Can we re-name this American IdolS? Because this is getting tough to boil it down to one person Ì†ΩÌ∏ê #americanidol"	FALSE	5041	NA	2018-04-03 03:01:35	FALSE	NA	"981003754114727937"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	637	FALSE	FALSE	NA	NA
"35"	"WEST COAST! I'm live-Tweeting #americanidol with you tonight before I catch a plane to Taipei. It's the FINAL JUDGMENT!"	FALSE	8253	NA	2018-04-02 21:47:16	FALSE	NA	"980924654188511232"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	938	FALSE	FALSE	NA	NA
"36"	"Catch all the feels Ì†ΩÌ∏çÌ†ΩÌ∏≠Ì†ΩÌ∏≥with me LIVE tonight on Instagram at 8p PT when @AmericanIdol is back for Hollywood Week sol‚Ä¶ https://t.co/LxcLBCnnwu"	FALSE	14827	NA	2018-04-01 21:14:34	TRUE	NA	"980554033759858689"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	2119	FALSE	FALSE	NA	NA
"37"	"my brokenness + God‚Äôs Divinity = my wholeness Ì†ΩÌµä @ Hong Kong https://t.co/8wWKmOr0N0"	FALSE	12069	NA	2018-04-01 06:30:31	FALSE	NA	"980331555624181760"	NA	"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>"	"katyperry"	1582	FALSE	FALSE	"114.1582"	"22.2826"
"38"	"Every day is a new opportunity to show up Ì†ΩÌµä"	FALSE	51263	NA	2018-03-31 08:48:05	FALSE	NA	"980003790190342144"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	12059	FALSE	FALSE	NA	NA
"39"	"There's something in the Ì†ºÌºä: new arrivals at https://t.co/F1qKGOllSl (and buy one get one 50% off with code BUNNYHOP‚Ä¶ https://t.co/wigQosvsTU"	FALSE	8059	NA	2018-03-30 18:25:12	TRUE	NA	"979786638887763968"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"katyperry"	936	FALSE	FALSE	NA	NA
