"text"	"favorited"	"favoriteCount"	"replyToSN"	"created"	"truncated"	"replyToSID"	"id"	"replyToUID"	"statusSource"	"screenName"	"retweetCount"	"isRetweet"	"retweeted"	"longitude"	"latitude"
"46"	"Après avoir accepté une trêve du gouvernement colonial, six chefs de guerre de la Nation des Tsilhqot’in ont été em… https://t.co/JobujHlyAz"	FALSE	303	NA	2018-03-27 00:22:30	TRUE	NA	"978427001802338304"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	79	FALSE	FALSE	NA	NA
"47"	"Women start close to half of all new businesses in Canada – so supporting women entrepreneurs is essential to growi… https://t.co/R9qF3ZMFKv"	FALSE	1015	NA	2018-03-26 17:04:37	TRUE	NA	"978316804236947456"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	228	FALSE	FALSE	NA	NA
"48"	"Presque la moitié des entreprises au Canada sont lancées par des femmes – il faut soutenir ces femmes pour faire cr… https://t.co/YDNeyyhwfV"	FALSE	239	NA	2018-03-26 17:04:03	TRUE	NA	"978316664449224706"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	39	FALSE	FALSE	NA	NA
"49"	"In response to Russia’s unacceptable behaviour, we’re expelling several Russian diplomats from our country. Canada… https://t.co/Fclyd1S3U9"	FALSE	5265	NA	2018-03-26 14:58:24	TRUE	NA	"978285041372581892"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	1533	FALSE	FALSE	NA	NA
"50"	"Face au comportement inacceptable de la Russie, nous expulsons plusieurs diplomates russes du Canada. Le Canada ser… https://t.co/Isv4E7vbL0"	FALSE	367	NA	2018-03-26 14:57:56	TRUE	NA	"978284924913496064"	NA	"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"	"JustinTrudeau"	103	FALSE	FALSE	NA	NA
"51"	"Nothing like Greek Independence Day in Papineau! Thanks again to the Hellenic Community of Greater Montreal. ������������������������ https://t.co/vOssle3ylH"	FALSE	2746	NA	2018-03-25 21:51:32	FALSE	NA	"978026621725585408"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	385	FALSE	FALSE	NA	NA
"52"	"Rien ne se compare à la fête de l’indépendance de la Grèce dans Papineau! Merci encore à la Communauté hellénique d… https://t.co/NuYFnX2Ejf"	FALSE	620	NA	2018-03-25 21:50:38	TRUE	NA	"978026397993086977"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	75	FALSE	FALSE	NA	NA
"53"	"To those who marched here in Canada for an end to gun violence, we hear you - and this week we introduced a plan fo… https://t.co/8Y1ZdfoMFU"	FALSE	27845	NA	2018-03-25 01:49:36	TRUE	NA	"977724148922249216"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	6367	FALSE	FALSE	NA	NA
"54"	"À tous ceux qui se sont mobilisés ici, au Canada, contre la violence par armes à feu : nous vous entendons. Cette s… https://t.co/QYGNBJfgY9"	FALSE	819	NA	2018-03-25 01:48:22	TRUE	NA	"977723837704843264"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	158	FALSE	FALSE	NA	NA
"55"	"We are committed to getting the railway bypass built in Lac-Mégantic. Thanks to Mayor Julie Morin, Mayor Breton of… https://t.co/yx0jOkb7Oo"	FALSE	781	NA	2018-03-24 01:54:33	TRUE	NA	"977363005162733568"	NA	"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"	"JustinTrudeau"	100	FALSE	FALSE	NA	NA
